dataset	accession	observation_key	target_a	target_b	pair_id	pair_fold	pair_cells	single_a_cells	single_b_cells	control_cells	target_a_cd4	target_b_cd4	cell_gate_pass	exclusion_reason
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH-AS1|MITF|GSE221321	IQCH-AS1	MITF	IQCH-AS1|MITF|GSE221321	3	2	14	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH-AS1|PIK3CD|GSE221321	IQCH-AS1	PIK3CD	IQCH-AS1|PIK3CD|GSE221321	4	1	14	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH-AS1|STAT3|GSE221321	IQCH-AS1	STAT3	IQCH-AS1|STAT3|GSE221321	5	1	14	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH-AS1|TOLLIP-AS1|GSE221321	IQCH-AS1	TOLLIP-AS1	IQCH-AS1|TOLLIP-AS1|GSE221321	4	1	14	10	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH-AS1|TRIM26|GSE221321	IQCH-AS1	TRIM26	IQCH-AS1|TRIM26|GSE221321	3	1	14	28	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|MAPK14|GSE221321	IQCH	MAPK14	IQCH|MAPK14|GSE221321	5	1	16	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|NFYC-AS1|GSE221321	IQCH	NFYC-AS1	IQCH|NFYC-AS1|GSE221321	5	1	16	20	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|OAS3|GSE221321	IQCH	OAS3	IQCH|OAS3|GSE221321	2	1	16	17	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|PGM3|GSE221321	IQCH	PGM3	IQCH|PGM3|GSE221321	5	1	16	9	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|PIK3R1|GSE221321	IQCH	PIK3R1	IQCH|PIK3R1|GSE221321	1	1	16	13	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|SLC12A5|GSE221321	IQCH	SLC12A5	IQCH|SLC12A5|GSE221321	2	1	16	13	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|SLITRK4|GSE221321	IQCH	SLITRK4	IQCH|SLITRK4|GSE221321	5	1	16	14	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|SNX13|GSE221321	IQCH	SNX13	IQCH|SNX13|GSE221321	3	1	16	17	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|TGIF1|GSE221321	IQCH	TGIF1	IQCH|TGIF1|GSE221321	4	1	16	17	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|TMEM70|GSE221321	IQCH	TMEM70	IQCH|TMEM70|GSE221321	1	1	16	17	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|UQCR10|GSE221321	IQCH	UQCR10	IQCH|UQCR10|GSE221321	4	1	16	15	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|YEATS4|GSE221321	IQCH	YEATS4	IQCH|YEATS4|GSE221321	2	2	16	21	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IQCH|ZFP36|GSE221321	IQCH	ZFP36	IQCH|ZFP36|GSE221321	5	1	16	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|JAGN1|GSE221321	IRAK1	JAGN1	IRAK1|JAGN1|GSE221321	4	1	12	24	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|L3MBTL3|GSE221321	IRAK1	L3MBTL3	IRAK1|L3MBTL3|GSE221321	2	1	12	14	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|MAPKAPK2|GSE221321	IRAK1	MAPKAPK2	IRAK1|MAPKAPK2|GSE221321	1	1	12	6	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|NFKB2|GSE221321	IRAK1	NFKB2	IRAK1|NFKB2|GSE221321	3	1	12	18	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|STK11|GSE221321	IRAK1	STK11	IRAK1|STK11|GSE221321	1	2	12	23	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|TRAF6|GSE221321	IRAK1	TRAF6	IRAK1|TRAF6|GSE221321	1	1	12	22	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|TRAPPC9|GSE221321	IRAK1	TRAPPC9	IRAK1|TRAPPC9|GSE221321	1	1	12	18	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|TRPS1|GSE221321	IRAK1	TRPS1	IRAK1|TRPS1|GSE221321	1	1	12	14	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK1|VARS2|GSE221321	IRAK1	VARS2	IRAK1|VARS2|GSE221321	3	1	12	8	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|KIDINS220|GSE221321	IRAK2	KIDINS220	IRAK2|KIDINS220|GSE221321	1	1	20	13	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|NLRX1|GSE221321	IRAK2	NLRX1	IRAK2|NLRX1|GSE221321	2	1	20	22	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|RAB32|GSE221321	IRAK2	RAB32	IRAK2|RAB32|GSE221321	4	1	20	19	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|SOCS1|GSE221321	IRAK2	SOCS1	IRAK2|SOCS1|GSE221321	5	1	20	14	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|TAPBP|GSE221321	IRAK2	TAPBP	IRAK2|TAPBP|GSE221321	1	1	20	10	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|TLR10|GSE221321	IRAK2	TLR10	IRAK2|TLR10|GSE221321	2	1	20	13	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|TXNDC17|GSE221321	IRAK2	TXNDC17	IRAK2|TXNDC17|GSE221321	3	1	20	13	476	True	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK2|TYMP|GSE221321	IRAK2	TYMP	IRAK2|TYMP|GSE221321	3	1	20	9	476	True	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|JAZF1|GSE221321	IRAK3	JAZF1	IRAK3|JAZF1|GSE221321	2	1	16	23	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|KIDINS220|GSE221321	IRAK3	KIDINS220	IRAK3|KIDINS220|GSE221321	4	1	16	13	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|NEDD8|GSE221321	IRAK3	NEDD8	IRAK3|NEDD8|GSE221321	2	1	16	1	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|PICALM|GSE221321	IRAK3	PICALM	IRAK3|PICALM|GSE221321	4	1	16	20	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|PLEKHB2|GSE221321	IRAK3	PLEKHB2	IRAK3|PLEKHB2|GSE221321	4	1	16	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|REL|GSE221321	IRAK3	REL	IRAK3|REL|GSE221321	3	1	16	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|SLITRK4|GSE221321	IRAK3	SLITRK4	IRAK3|SLITRK4|GSE221321	4	1	16	14	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|STAT3|GSE221321	IRAK3	STAT3	IRAK3|STAT3|GSE221321	4	1	16	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK3|TGFB1|GSE221321	IRAK3	TGFB1	IRAK3|TGFB1|GSE221321	4	1	16	22	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|LOC339166|GSE221321	IRAK4	LOC339166	IRAK4|LOC339166|GSE221321	1	1	10	21	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|MIB2|GSE221321	IRAK4	MIB2	IRAK4|MIB2|GSE221321	4	1	10	21	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|PTPN2|GSE221321	IRAK4	PTPN2	IRAK4|PTPN2|GSE221321	5	1	10	17	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|SGMS1|GSE221321	IRAK4	SGMS1	IRAK4|SGMS1|GSE221321	1	1	10	13	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|STAT2|GSE221321	IRAK4	STAT2	IRAK4|STAT2|GSE221321	5	1	10	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRAK4|TBK1|GSE221321	IRAK4	TBK1	IRAK4|TBK1|GSE221321	2	1	10	20	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|JAZF1|GSE221321	IRF1	JAZF1	IRF1|JAZF1|GSE221321	1	2	13	23	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|LINC00923|GSE221321	IRF1	LINC00923	IRF1|LINC00923|GSE221321	1	1	13	16	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|LPL|GSE221321	IRF1	LPL	IRF1|LPL|GSE221321	4	1	13	13	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|MAN1C1|GSE221321	IRF1	MAN1C1	IRF1|MAN1C1|GSE221321	5	1	13	17	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|MAPK1|GSE221321	IRF1	MAPK1	IRF1|MAPK1|GSE221321	4	1	13	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|MED30|GSE221321	IRF1	MED30	IRF1|MED30|GSE221321	4	1	13	6	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|MKX|GSE221321	IRF1	MKX	IRF1|MKX|GSE221321	4	1	13	24	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|MSN|GSE221321	IRF1	MSN	IRF1|MSN|GSE221321	1	1	13	20	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|POLR2E|GSE221321	IRF1	POLR2E	IRF1|POLR2E|GSE221321	3	1	13	12	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|RDH14|GSE221321	IRF1	RDH14	IRF1|RDH14|GSE221321	2	1	13	15	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|SLC12A5|GSE221321	IRF1	SLC12A5	IRF1|SLC12A5|GSE221321	3	1	13	13	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|STK4-AS1|GSE221321	IRF1	STK4-AS1	IRF1|STK4-AS1|GSE221321	2	1	13	10	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|TICAM2|GSE221321	IRF1	TICAM2	IRF1|TICAM2|GSE221321	4	1	13	20	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|TMEM258|GSE221321	IRF1	TMEM258	IRF1|TMEM258|GSE221321	3	1	13	19	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|XKR6|GSE221321	IRF1	XKR6	IRF1|XKR6|GSE221321	2	1	13	15	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF1|ZEB2|GSE221321	IRF1	ZEB2	IRF1|ZEB2|GSE221321	3	1	13	12	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|LY96|GSE221321	IRF2	LY96	IRF2|LY96|GSE221321	1	1	15	9	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|MAP2K2|GSE221321	IRF2	MAP2K2	IRF2|MAP2K2|GSE221321	1	1	15	27	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|RBCK1|GSE221321	IRF2	RBCK1	IRF2|RBCK1|GSE221321	1	1	15	11	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|STAT2|GSE221321	IRF2	STAT2	IRF2|STAT2|GSE221321	2	1	15	16	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|TIRAP|GSE221321	IRF2	TIRAP	IRF2|TIRAP|GSE221321	4	1	15	12	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|TRIM26|GSE221321	IRF2	TRIM26	IRF2|TRIM26|GSE221321	2	1	15	28	476	False	False	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
YaoCleary2023_KD_guide_pooled	GSE221321	YaoCleary2023_KD_guide_pooled|IRF2|ZNF384|GSE221321	IRF2	ZNF384	IRF2|ZNF384|GSE221321	3	1	15	18	476	False	True	False	fewer_than_50_pair_cells;component_a_fewer_than_50_single_cells;component_b_fewer_than_50_single_cells;fewer_than_500_control_cells
