analysis,target,leave_one_target_coefficient,change
paired_cis_count,DCAF15,0.9136053741934996,8.571182608452244e-05
paired_cis_count,DCAF17,0.9135217697495673,2.1073821522277214e-06
paired_cis_count,DCAF4,0.9134671918149398,-5.247055247525889e-05
paired_cis_count,DCAF5,0.9131967136683372,-0.00032294869907789625
paired_cis_count,DCAKD,0.9120979895035054,-0.0014216728639097065
paired_cis_count,DCBLD1,0.913388910664202,-0.00013075170321308338
paired_cis_count,DCLRE1A,0.913398848226127,-0.00012081414128806145
paired_cis_count,DCLRE1C,0.9134636948221165,-5.596754529857417e-05
paired_cis_count,DCP1A,0.9135165586670112,-3.1037004039058402e-06
paired_cis_count,DCP1B,0.9135207949642804,1.1325968652942109e-06
paired_cis_count,DCTD,0.9135384558646862,1.87934972710746e-05
paired_cis_count,DCTPP1,0.9136845363545436,0.00016487398712849988
paired_cis_count,DCUN1D1,0.9136104804512649,9.08180838498085e-05
paired_cis_count,DCUN1D3,0.9135248136260454,5.151258630320399e-06
paired_cis_count,DCXR,0.9135791798393967,5.951747198162938e-05
paired_cis_count,DDA1,0.9135558549400016,3.6192572586468685e-05
paired_cis_count,DDAH2,0.9133530918301636,-0.00016657053725155357
paired_cis_count,DDHD2,0.9135015961839146,-1.8066183500531352e-05
paired_cis_count,DDI2,0.9133710014900914,-0.00014866087732368083
paired_cis_count,DDIAS,0.9135254060440436,5.743676628533478e-06
paired_cis_count,DDIT3,0.913399835027221,-0.0001198273401941119
paired_cis_count,DDIT4,0.9134780533440525,-4.160902336258765e-05
paired_cis_count,DDRGK1,0.9132047031873265,-0.00031495918008861423
paired_cis_count,DDX17,0.9137741908278149,0.00025452846039974997
paired_cis_count,DDX19A,0.9133144203761794,-0.00020524199123572728
paired_cis_count,DDX19B,0.9171212560696155,0.0036015937022003675
paired_cis_count,DDX20,0.9134543628904506,-6.529947696454208e-05
paired_cis_count,DDX28,0.9136840456169988,0.00016438324958367723
paired_cis_count,DDX31,0.9125877334332926,-0.0009319289341225279
paired_cis_count,DDX58,0.9134850820669461,-3.45803004689893e-05
paired_cis_count,DDX60,0.9135388538528824,1.9191485467251468e-05
paired_cis_count,DDX60L,0.913245907587473,-0.0002737547799420703
paired_cis_count,DECR1,0.9139030971138848,0.0003834347464697352
paired_cis_count,DEDD,0.9134962802918626,-2.3382075552524917e-05
paired_cis_count,DEDD2,0.9134608273322821,-5.8835035133042446e-05
paired_cis_count,DEGS1,0.9137970456594553,0.00027738329204018974
paired_cis_count,DEK,0.9125376466682613,-0.0009820156991537932
paired_cis_count,DELE1,0.9135210689908831,1.4066234680365497e-06
paired_cis_count,DENND1B,0.913472402550041,-4.725981737407903e-05
paired_cis_count,DENND1C,0.9135128733086475,-6.789058767608935e-06
paired_cis_count,DENND3,0.9134647920392107,-5.487032820439275e-05
paired_cis_count,DENND4A,0.9132491060009598,-0.0002705563664553434
paired_cis_count,DENND4B,0.9133337461319003,-0.00018591623551478254
paired_cis_count,DENND4C,0.915233746636167,0.0017140842687518587
paired_cis_count,DENND5A,0.9134917415910879,-2.7920776327183816e-05
paired_cis_count,DENND6B,0.9135069293108335,-1.2733056581559765e-05
paired_cis_count,DENR,0.9133315904080566,-0.00018807195935854892
paired_cis_count,DEPDC1,0.9138277852254553,0.0003081228580401607
paired_cis_count,DEPDC1B,0.9135139809973641,-5.68137005096947e-06
paired_cis_count,DERL1,0.913561695765844,4.203339842889786e-05
paired_cis_count,DESI2,0.9109662911270539,-0.0025533712403612574
paired_cis_count,DEXI,0.9124750992729195,-0.001044563094495632
paired_cis_count,DFFA,0.9133993675639775,-0.0001202948034375595
paired_cis_count,DFFB,0.9129869750492888,-0.0005326873181262792
paired_cis_count,DGAT1,0.9133122976641782,-0.00020736470323690082
paired_cis_count,DGCR2,0.9134412360805058,-7.842628690934994e-05
paired_cis_count,DGKA,0.9135102027409967,-9.459626418406586e-06
paired_cis_count,DGKD,0.9135365099406157,1.684757320064012e-05
paired_cis_count,DGKE,0.9135270178789013,7.355511486228927e-06
paired_cis_count,DGKQ,0.9139289802682876,0.00040931790087250786
paired_cis_count,DGLUCY,0.9135343307340615,1.4668366646430897e-05
paired_cis_count,DGUOK,0.9135285306999317,8.868332516565047e-06
paired_cis_count,DHCR24,0.9134503295185894,-6.933284882570945e-05
paired_cis_count,DHCR7,0.9133807338828291,-0.00013892848458596507
paired_cis_count,DHFR2,0.9136151431263545,9.548075893939245e-05
paired_cis_count,DHRS1,0.9152226484717888,0.0017029861043736938
paired_cis_count,DHRS11,0.9135823875517731,6.272518435801455e-05
paired_cis_count,DHRS13,0.9135380336083706,1.8371240955494805e-05
paired_cis_count,DHRS3,0.913286878376688,-0.00023278399072712563
paired_cis_count,DHRS7,0.9134521085298856,-6.755383752954369e-05
paired_cis_count,DHRS7B,0.9136135004215694,9.38380541543049e-05
paired_cis_count,DHTKD1,0.9135621668836886,4.25045162735227e-05
paired_cis_count,DHX30,0.9135128733681404,-6.7889992747538486e-06
paired_cis_count,DHX32,0.9135351914008973,1.5529033482231114e-05
paired_cis_count,DHX34,0.9129760236671364,-0.0005436387002787368
paired_cis_count,DHX58,0.9134863008742959,-3.336149311916614e-05
paired_cis_count,DIAPH1,0.913678667544753,0.00015900517733791197
paired_cis_count,DIAPH2,0.9134960722147102,-2.359015270492204e-05
paired_cis_count,DIAPH3,0.9135089282426054,-1.0734124809674839e-05
paired_cis_count,DIDO1,0.9104065085154015,-0.003113153852013606
paired_cis_count,DIP2B,0.9147732637369027,0.0012536013694876003
paired_cis_count,DIS3L2,0.9133358572370802,-0.00018380513033489088
paired_cis_count,DISC1,0.9134419041403993,-7.77582270158339e-05
paired_cis_count,DIXDC1,0.9134731279742138,-4.6534393201347335e-05
paired_cis_count,DLAT,0.9133181321877899,-0.00020153017962520892
paired_cis_count,DLG1,0.9143071219438998,0.0007874595764847392
paired_cis_count,DLG3,0.9129330405539294,-0.0005866218134856771
paired_cis_count,DLG4,0.9138931477568458,0.00037348538943071663
paired_cis_count,DLGAP4,0.9143520133273375,0.000832350959922401
paired_cis_count,DLGAP5,0.9136973154194259,0.0001776530520107844
paired_cis_count,DMC1,0.9135388507268909,1.9188359475785788e-05
paired_cis_count,DMD,0.9133552119199282,-0.00016445044748691906
paired_cis_count,DMTF1,0.9133659350018197,-0.0001537273655953797
paired_cis_count,DMTN,0.9134123265287567,-0.00010733583865840668
paired_cis_count,DMWD,0.9124023199376802,-0.0011173424297349355
paired_cis_count,DMXL1,0.9135895928798283,6.993051241321879e-05
paired_cis_count,DNAAF5,0.9128223717297123,-0.000697290637702852
paired_cis_count,DNAH1,0.9136056023414681,8.593997405303977e-05
paired_cis_count,DNAJA2,0.9146904771480936,0.0011708147806784863
paired_cis_count,DNAJB1,0.9130577780437749,-0.00046188432364024923
paired_cis_count,DNAJB11,0.9128530777562934,-0.0006665846111216789
paired_cis_count,DNAJB12,0.913536723146843,1.7060779427868766e-05
paired_cis_count,DNAJB14,0.9135292329467052,9.570579290074654e-06
paired_cis_count,DNAJB2,0.9134966418500957,-2.302051731939425e-05
paired_cis_count,DNAJB4,0.9135941853853499,7.45230179347578e-05
paired_cis_count,DNAJB6,0.9121473443168714,-0.0013723180505437194
paired_cis_count,DNAJB9,0.913713749536315,0.00019408716889990352
paired_cis_count,DNAJC1,0.9134194934363538,-0.00010016893106135072
paired_cis_count,DNAJC10,0.9134946399275076,-2.5022439907540495e-05
paired_cis_count,DNAJC12,0.9135254686879327,5.806320517609542e-06
paired_cis_count,DNAJC13,0.9135256429695947,5.980602179600503e-06
paired_cis_count,DNAJC15,0.9135409980188827,2.133565146755778e-05
paired_cis_count,DNAJC16,0.9134867170795636,-3.294528785147133e-05
paired_cis_count,DNAJC19,0.9135299799515031,1.0317584087982112e-05
paired_cis_count,DNAJC24,0.9135186628755455,-9.994918696021315e-07
paired_cis_count,DNAJC27,0.9134699498462436,-4.97125211714744e-05
paired_cis_count,DNAJC3,0.9137227880894022,0.00020312572198710743
paired_cis_count,DNAJC30,0.9135418567241793,2.219435676420467e-05
paired_cis_count,DNAJC5,0.9136508728025137,0.000131210435098561
paired_cis_count,DNAJC8,0.9129813128587136,-0.0005383495087014634
paired_cis_count,DNAL1,0.9133812878482286,-0.00013837451918652377
paired_cis_count,DNAL4,0.9135095390249591,-1.012334245598101e-05
paired_cis_count,DNASE1,0.9133823113046692,-0.00013735106274592734
paired_cis_count,DNHD1,0.9135630926246678,4.343025725273009e-05
paired_cis_count,DNM1L,0.9128025878920208,-0.0007170744753942637
paired_cis_count,DNMT3A,0.9139838759644812,0.00046421359706605436
paired_cis_count,DNPEP,0.9132319902446308,-0.00028767212278435483
paired_cis_count,DNPH1,0.9135615323590605,4.18699916453491e-05
paired_cis_count,DNTTIP1,0.91356561055414,4.594818672487566e-05
paired_cis_count,DOCK10,0.9135102604177182,-9.401949696896672e-06
paired_cis_count,DOCK11,0.9135453113523325,2.564898491741463e-05
paired_cis_count,DOCK2,0.904680332932277,-0.008839329435138099
paired_cis_count,DOCK7,0.9135152373251566,-4.425042258504597e-06
paired_cis_count,DOCK8,0.9135528433943381,3.31810269229571e-05
paired_cis_count,DOCK9,0.9135429239515427,2.3261584127576285e-05
paired_cis_count,DOK1,0.9134648059474154,-5.4856419999693706e-05
paired_cis_count,DOK2,0.9134973384528381,-2.232391457701599e-05
paired_cis_count,DOK4,0.9135648137838044,4.515141638927744e-05
paired_cis_count,DOLPP1,0.9124061189777364,-0.0011135433896787283
paired_cis_count,DOP1A,0.9134461717494677,-7.349061794736933e-05
paired_cis_count,DPCD,0.9135285208106618,8.858443246717584e-06
paired_cis_count,DPEP2,0.9133178920213364,-0.00020177034607871125
paired_cis_count,DPH2,0.9135094452528548,-1.0217114560284735e-05
paired_cis_count,DPH3,0.9107395746544477,-0.0027800877129674495
paired_cis_count,DPH5,0.9135897544852604,7.009211784525515e-05
paired_cis_count,DPH6,0.9134910476071066,-2.8614760308465215e-05
paired_cis_count,DPH7,0.9123684665236748,-0.0011511958437403491
paired_cis_count,DPM1,0.9134343466388319,-8.531572858316849e-05
paired_cis_count,DPM2,0.913569480264911,4.981789749591847e-05
paired_cis_count,DPM3,0.9137920791221755,0.0002724167547604184
paired_cis_count,DPP3,0.9243524635542296,0.010832801186814511
paired_cis_count,DPP4,0.9139400125118429,0.0004203501444277613
paired_cis_count,DPP8,0.9135135046233537,-6.157744061430215e-06
paired_cis_count,DPY19L4,0.9135344243372432,1.4761969828080979e-05
paired_cis_count,DPYD,0.9142212156525676,0.0007015532851525341
paired_cis_count,DPYSL2,0.9134448335534305,-7.48288139845732e-05
paired_cis_count,DR1,0.9135297584048074,1.0096037392326451e-05
paired_cis_count,DRAM1,0.913580402517988,6.074015057289106e-05
paired_cis_count,DRAM2,0.9135740982611993,5.4435893784177125e-05
paired_cis_count,DRAP1,0.9136506653396772,0.00013100297226209534
paired_cis_count,DRG2,0.9135204820509963,8.19683581232411e-07
paired_cis_count,DST,0.9141577512876257,0.0006380889202105555
paired_cis_count,DSTN,0.9136429327395508,0.00012327037213566427
paired_cis_count,DSTYK,0.913557388183136,3.7725815720923705e-05
paired_cis_count,DTD1,0.9134740938280808,-4.556853933435079e-05
paired_cis_count,DTNBP1,0.9135003114717556,-1.9350895659520084e-05
paired_cis_count,DTX3,0.9135344991756112,1.4836808196139195e-05
paired_cis_count,DTX3L,0.9132409237615392,-0.0002787386058759056
paired_cis_count,DUS1L,0.9135118164132388,-7.845954176355363e-06
paired_cis_count,DUS3L,0.9137124141258649,0.00019275175844979398
paired_cis_count,DUS4L,0.9131685486814902,-0.00035111368592488645
paired_cis_count,DUSP1,0.9130201253428307,-0.0004995370245843844
paired_cis_count,DUSP10,0.9135377029029882,1.8040535573082828e-05
paired_cis_count,DUSP11,0.9140757942243816,0.0005561318569664575
paired_cis_count,DUSP16,0.913611553308561,9.189094114592233e-05
paired_cis_count,DUSP18,0.9126900725811282,-0.0008295897862868884
paired_cis_count,DUSP2,0.9134692975913229,-5.036477609221546e-05
paired_cis_count,DUSP22,0.9163974547643267,0.0028777923969115493
paired_cis_count,DUSP23,0.9131591449873036,-0.000360517380111558
paired_cis_count,DUSP3,0.9134419510267009,-7.771134071421493e-05
paired_cis_count,DUSP4,0.9134586355844054,-6.102678300967668e-05
paired_cis_count,DUSP5,0.913473622561896,-4.603980551909359e-05
paired_cis_count,DUSP6,0.9135328625048421,1.320013742700521e-05
paired_cis_count,DVL3,0.9137139971973453,0.00019433482993014284
paired_cis_count,DXO,0.9157642940067559,0.002244631639340744
paired_cis_count,DYM,0.9139014143418411,0.0003817519744260256
paired_cis_count,DYNC1LI1,0.9135698540383917,5.0191670976640346e-05
paired_cis_count,DYNC1LI2,0.9134834214074081,-3.6240960006983514e-05
paired_cis_count,DYNLL1,0.9134546380275481,-6.502433986699252e-05
paired_cis_count,DYNLT3,0.9134986879154514,-2.097445196369563e-05
paired_cis_count,DYRK1A,0.913301288630252,-0.00021837373716315778
paired_cis_count,DYRK1B,0.9135558381664259,3.6175799010829124e-05
paired_cis_count,DYRK2,0.9134936585047649,-2.6003862650170184e-05
paired_cis_count,DYRK3,0.9135205532481943,8.908807791474516e-07
paired_cis_count,E2F3,0.9130673042107004,-0.00045235815671473834
paired_cis_count,E2F5,0.9134811848495236,-3.847751789154419e-05
paired_cis_count,E2F7,0.9135197565100011,9.414258594908631e-08
paired_cis_count,EAF1,0.9138158690044101,0.00029620663699503336
paired_cis_count,EAF2,0.9135280485897999,8.38622238474862e-06
paired_cis_count,EARS2,0.9128925046959337,-0.0006271576714813598
paired_cis_count,EBAG9,0.9135893797141836,6.971734676852748e-05
paired_cis_count,EBI3,0.9133365399046074,-0.0001831224628077166
paired_cis_count,EBLN2,0.9143426435099105,0.0008229811424953493
paired_cis_count,EBP,0.9141654732440035,0.0006458108765884374
paired_cis_count,EBPL,0.9134785376494136,-4.11247180015506e-05
paired_cis_count,ECE1,0.9133436247311252,-0.0001760376362899274
paired_cis_count,ECHDC2,0.9137162046400129,0.00019654227259779944
paired_cis_count,ECHS1,0.914174258066704,0.0006545956992889401
paired_cis_count,ECI1,0.9133442573543733,-0.00017540501304180722
paired_cis_count,ECPAS,0.9135205873857483,9.250183331532824e-07
paired_cis_count,ECSIT,0.9138066161862803,0.0002869538188652321
paired_cis_count,EDARADD,0.9132463261405968,-0.0002733362268183548
paired_cis_count,EDC3,0.913785748254206,0.00026608588679088996
paired_cis_count,EDC4,0.911214890340685,-0.002304772026730073
paired_cis_count,EDEM2,0.9135689518198158,4.928945240068039e-05
paired_cis_count,EDEM3,0.9135636177600389,4.3955392623806766e-05
paired_cis_count,EDF1,0.9135532185266068,3.3556159191650003e-05
paired_cis_count,EED,0.9133871740085584,-0.0001324883588567083
paired_cis_count,EEF1AKMT1,0.913473186368355,-4.64759990601582e-05
paired_cis_count,EEF1AKMT2,0.9135514017568541,3.173938943901167e-05
paired_cis_count,EEF1B2,0.9135161959453557,-3.466422059394958e-06
paired_cis_count,EEF1E1,0.9137762250112831,0.00025656264386797467
paired_cis_count,EEF2K,0.9135280575540863,8.395186671172894e-06
paired_cis_count,EFCAB11,0.9135448961981447,2.5233830729609608e-05
paired_cis_count,EFCAB14,0.9173980779763625,0.0038784156089474164
paired_cis_count,EFCAB7,0.913520734001914,1.0716344989170068e-06
paired_cis_count,EFNB1,0.9134911967853988,-2.846558201630156e-05
paired_cis_count,EGFL6,0.9133658882958783,-0.00015377407153682743
paired_cis_count,EGLN1,0.9135223501004747,2.6877330595587168e-06
paired_cis_count,EGLN3,0.9134940272802318,-2.5635087183339955e-05
paired_cis_count,EGR1,0.9135942766725063,7.461430509114741e-05
paired_cis_count,EGR2,0.9134988326833439,-2.082968407124408e-05
paired_cis_count,EGR3,0.9133748438773183,-0.000144818490096843
paired_cis_count,EHD1,0.9135444100007245,2.4747633309396555e-05
paired_cis_count,EHD4,0.9134683280635337,-5.1334303881378496e-05
paired_cis_count,EHMT1,0.9065009293795138,-0.007018732987901344
paired_cis_count,EHMT2,0.9136056172408682,8.595487345308683e-05
paired_cis_count,EID1,0.9136252237943924,0.00010556142697726312
paired_cis_count,EID2,0.915210930308237,0.0016912679408218612
paired_cis_count,EID3,0.9142399668874786,0.0007203045200634417
paired_cis_count,EIF1,0.9132411347435709,-0.0002785276238441714
paired_cis_count,EIF1AY,0.9136393852288087,0.00011972286139361188
paired_cis_count,EIF2A,0.9134075071725126,-0.00011215519490248571
paired_cis_count,EIF2AK1,0.9135588003958611,3.9138028446017437e-05
paired_cis_count,EIF2AK2,0.913512238053284,-7.424314131143639e-06
paired_cis_count,EIF2AK3,0.913637341117244,0.00011767874982893112
paired_cis_count,EIF2AK4,0.9135507722935037,3.110992608856833e-05
paired_cis_count,EIF4E3,0.9135543226417842,3.466027436904717e-05
paired_cis_count,EIF4EBP1,0.9136025726502989,8.291028288376356e-05
paired_cis_count,EIF4EBP2,0.9140730237407118,0.0005533613732966458
paired_cis_count,EIF4EBP3,0.9133971241742261,-0.0001225381931889702
paired_cis_count,EIF4G3,0.913430499314051,-8.916305336414965e-05
paired_cis_count,EIF4H,0.9124442638226439,-0.0010753985447712333
paired_cis_count,EIF5,0.9132495774655542,-0.00027008490186086753
paired_cis_count,EIF5A2,0.9133993819393356,-0.00012028042807954442
paired_cis_count,ELAVL1,0.913479522228289,-4.0140139126121355e-05
paired_cis_count,ELF4,0.9136212991217553,0.00010163675434016195
paired_cis_count,ELK1,0.9132622746572575,-0.0002573877101575972
paired_cis_count,ELK3,0.9137231390534644,0.00020347668604925317
paired_cis_count,ELK4,0.9134617339899764,-5.792837743867629e-05
paired_cis_count,ELL2,0.9138170873272611,0.00029742495984597106
paired_cis_count,ELMOD2,0.913523023182576,3.360815160946551e-06
paired_cis_count,ELMSAN1,0.9142203066471545,0.0007006442797393708
paired_cis_count,ELOA,0.9135385683074414,1.8905940026292534e-05
paired_cis_count,ELOC,0.9124643578333231,-0.001055304534091972
paired_cis_count,ELOF1,0.913514400918817,-5.261448598137264e-06
paired_cis_count,ELOVL1,0.9128751921832439,-0.0006444701841712419
paired_cis_count,ELOVL5,0.9134448496738133,-7.481269360176679e-05
paired_cis_count,ELP2,0.9135430026763696,2.3340308954455935e-05
paired_cis_count,ELP3,0.9135060285428722,-1.3633824542891304e-05
paired_cis_count,ELP5,0.9136161427068118,9.648033939668732e-05
paired_cis_count,EMB,0.9101415673904714,-0.0033780949769437463
paired_cis_count,EMC10,0.9135289399664185,9.277599003376658e-06
paired_cis_count,EMC4,0.9135258228298742,6.1604624590483326e-06
paired_cis_count,EMC6,0.9115009210410819,-0.0020187413263331733
paired_cis_count,EMC7,0.913609286397749,8.962403033385691e-05
paired_cis_count,EMC8,0.9141840960835765,0.0006644337161614278
paired_cis_count,EMC9,0.9128960421559823,-0.0006236202114328071
paired_cis_count,EMD,0.9135230633662489,3.4009988337802e-06
paired_cis_count,EME1,0.9134699050992128,-4.975726820233284e-05
paired_cis_count,EMILIN2,0.9135012012432343,-1.8461124180801924e-05
paired_cis_count,EML2,0.9146524125211338,0.0011327501537187201
